order_id,customer_id,order_date,status,region_code
989,410,2025-01-24 19:19:19,DELIVERED,WEST
990,111,07-09-2025,SHIPPED,CENTRAL
991,,2025-06-15 14:50:34,DELIVERED,EAST
992,9,2024-12-03 08:28:13,SHIPPED,NORTH
993,254,2025-04-24 17:08:37,DELIVERED,SOUTH
994,118,2025-11-02 05:14:12,DELIVERED,WEST
995,106,2025-06-28 14:17:21,DELIVERED,SOUTH
996,153,2024-06-27 04:01:52,DELIVERED,EAST
997,150,27-11-2024,SHIPPED,NORTH
998,538,2024-08-26 00:33:59,RETURNED,SOUTH
999,491,2024-02-17 15:38:30,DELIVERED,EAST
1000,373,2024-08-05 21:56:30,DELIVERED,SOUTH
1001,49,21-05-2024,PLACED,EAST
1002,484,2024-08-05 14:32:55,PLACED,SOUTH
1003,504,2024-10-09 09:38:44,PLACED,NORTH
1004,134,2024-09-14 06:14:03,CANCELLED,CENTRAL
1005,381,2024-07-04 01:20:35,SHIPPED,WEST
1006,109,2024-04-11 08:25:27,DELIVERED,NORTH
1007,196,2024-05-29 20:25:45,RETURNED,NORTH
1008,352,2024-08-22 03:55:39,RETURNED,SOUTH
1009,158,2024-02-04 00:41:53,DELIVERED,EAST
1010,356,2025-11-26 02:23:16,DELIVERED,NORTH
1011,70,2025-01-10 00:25:43,RETURNED,CENTRAL
1012,171,2025-04-10 09:02:01,RETURNED,EAST
1013,,15-03-2025,RETURNED,SOUTH
1014,408,2025-01-19 11:57:05,CANCELLED,NORTH
1015,522,2024-10-25 09:04:58,DELIVERED,CENTRAL
1016,189,2024-01-03 19:07:08,SHIPPED,NORTH
1017,526,2024-12-19 18:02:07,DELIVERED,EAST
1018,226,2024-08-18 04:37:10,DELIVERED,SOUTH
1019,547,2024-07-04 00:40:57,DELIVERED,EAST
1020,277,2025-11-09 09:02:10,DELIVERED,SOUTH
1021,216,2025-02-19 05:34:18,DELIVERED,CENTRAL
1022,333,2024-03-05 15:49:14,CANCELLED,EAST
1023,419,2025-11-28 18:11:32,DELIVERED,NORTH
1024,11,2025-10-01 23:12:06,DELIVERED,EAST
1025,17,2025-02-21 09:39:04,CANCELLED,CENTRAL
1026,392,2025-05-22 20:10:34,DELIVERED,CENTRAL
1027,453,2024-06-20 09:00:35,SHIPPED,WEST
1028,238,2025-07-20 20:40:47,DELIVERED,WEST
1029,186,2024-12-22 19:39:08,CANCELLED,SOUTH
1030,185,2025-05-17 23:28:22,DELIVERED,SOUTH
1031,193,2024-02-23 22:43:07,DELIVERED,WEST
1032,413,2024-03-18 20:29:36,PLACED,NORTH
1033,387,25-10-2024,CANCELLED,NORTH
1034,86,2024-07-26 21:28:42,DELIVERED,NORTH
1035,10,2025-09-06 21:37:30,DELIVERED,EAST
1036,88,2024-06-06 03:32:55,DELIVERED,WEST
1037,315,2024-09-14 16:23:09,SHIPPED,CENTRAL
1038,127,2024-01-17 11:20:38,PLACED,EAST
1039,426,20-04-2024,SHIPPED,SOUTH
1040,151,2024-10-01 10:10:26,SHIPPED,WEST
1041,116,2025-01-17 00:12:00,PLACED,NORTH
1042,289,04-10-2024,DELIVERED,EAST
1043,87,26-11-2025,SHIPPED,WEST
1044,186,2025-06-11 17:33:17,CANCELLED,EAST
1045,294,2024-09-27 14:22:47,SHIPPED,WEST
1046,272,2025-09-21 16:54:18,DELIVERED,NORTH
1047,153,2025-08-27 02:56:43,DELIVERED,WEST
1048,490,24-09-2025,DELIVERED,EAST
1049,331,2024-04-09 01:26:19,DELIVERED,EAST
1050,493,2025-06-22 14:18:04,DELIVERED,EAST
1051,252,2024-10-24 15:05:24,DELIVERED,CENTRAL
1052,550,2025-09-30 00:05:02,PLACED,WEST
1053,225,30-06-2025,DELIVERED,SOUTH
1054,18,2024-10-08 11:35:47,RETURNED,NORTH
1055,358,2024-10-07 06:53:26,CANCELLED,SOUTH
1056,148,2025-10-10 18:13:55,RETURNED,WEST
1057,230,2024-02-13 09:24:41,PLACED,SOUTH
1058,27,2025-06-24 16:39:52,DELIVERED,NORTH
1059,76,2025-01-05 08:41:29,CANCELLED,NORTH
1060,145,2024-03-02 08:32:30,PLACED,WEST
1061,187,2024-12-30 21:02:57,DELIVERED,EAST
1062,346,2024-12-10 20:16:06,DELIVERED,EAST
1063,62,2025-11-15 09:57:34,DELIVERED,SOUTH
1064,12,2024-11-03 21:15:28,DELIVERED,WEST
1065,265,2025-12-14 22:12:07,DELIVERED,SOUTH
1066,161,2024-07-30 03:14:01,DELIVERED,SOUTH
1067,411,25-04-2025,DELIVERED,CENTRAL
1068,80,2025-09-26 05:45:35,DELIVERED,WEST
1069,169,2024-02-12 11:09:12,DELIVERED,SOUTH
1070,107,2024-03-01 10:27:25,DELIVERED,EAST
1071,,2024-08-07 04:43:06,PLACED,SOUTH
1072,317,2024-05-25 19:47:53,DELIVERED,NORTH
1073,88,2025-03-18 19:51:31,DELIVERED,WEST
1074,,01-09-2024,DELIVERED,EAST
1075,408,2025-01-23 12:42:13,DELIVERED,EAST
1076,100,2024-09-14 08:13:07,DELIVERED,NORTH
1077,154,2024-01-19 09:31:34,DELIVERED,CENTRAL
1078,39,2024-08-13 08:13:02,DELIVERED,NORTH
1079,96,2025-07-12 01:06:56,SHIPPED,SOUTH
1080,165,2025-01-24 14:52:22,DELIVERED,CENTRAL
1081,350,2024-12-13 13:38:08,DELIVERED,EAST
1082,442,2024-02-01 01:53:40,DELIVERED,WEST
1083,77,2024-04-28 08:58:05,RETURNED,NORTH
1084,147,2025-08-18 05:11:24,DELIVERED,NORTH
1085,466,2024-08-31 16:08:25,SHIPPED,NORTH
1086,373,01-10-2024,SHIPPED,WEST
1087,485,2024-07-17 20:40:34,DELIVERED,SOUTH
1088,500,2024-01-31 18:03:37,SHIPPED,WEST
1089,133,2024-12-08 09:37:24,CANCELLED,EAST
1090,424,2025-01-27 23:27:01,CANCELLED,NORTH
1091,59,2025-07-29 14:02:04,DELIVERED,CENTRAL
1092,,2025-10-24 14:11:13,DELIVERED,CENTRAL
1093,75,2024-06-22 05:58:38,DELIVERED,NORTH
1094,480,2025-05-14 00:46:43,CANCELLED,NORTH
1095,111,2025-12-13 14:42:01,DELIVERED,WEST
1096,337,2024-02-20 01:50:11,RETURNED,WEST
1097,488,2024-03-29 19:11:57,PLACED,SOUTH
1098,150,2025-05-12 06:29:54,DELIVERED,CENTRAL
1099,64,2025-12-28 08:52:24,DELIVERED,WEST
1100,217,05-11-2025,DELIVERED,WEST
1101,181,2024-03-05 22:15:16,SHIPPED,NORTH
1102,463,2025-11-07 18:00:23,SHIPPED,EAST
1103,56,2024-03-12 19:13:47,DELIVERED,EAST
1104,358,2024-11-21 12:36:37,DELIVERED,SOUTH
1105,448,2024-10-02 11:56:42,DELIVERED,NORTH
1106,204,2024-03-01 10:27:34,DELIVERED,SOUTH
1107,325,2024-01-12 00:27:38,DELIVERED,SOUTH
1108,325,2024-03-29 05:47:08,DELIVERED,EAST
1109,4,2024-12-15 23:01:40,CANCELLED,WEST
1110,100,2024-01-29 08:08:52,RETURNED,WEST
1111,171,2025-04-11 18:23:46,DELIVERED,SOUTH
1112,15,2024-10-14 14:04:47,PLACED,EAST
1113,128,2025-06-27 04:12:59,RETURNED,WEST
1114,361,2025-10-05 06:30:12,DELIVERED,EAST
1115,181,2024-12-22 09:05:28,SHIPPED,CENTRAL
1116,447,2024-10-23 08:51:21,DELIVERED,WEST
1117,102,2024-03-09 01:21:30,PLACED,NORTH
1118,422,2024-03-21 12:38:51,DELIVERED,CENTRAL
1119,455,2025-01-25 23:20:19,PLACED,EAST
1120,217,2024-06-22 02:46:21,DELIVERED,NORTH
1121,481,2024-04-06 15:44:24,DELIVERED,WEST
1122,406,2024-01-06 21:46:11,DELIVERED,CENTRAL
1123,271,2024-08-26 18:17:22,DELIVERED,WEST
1124,5,2025-11-30 04:42:23,PLACED,NORTH
1125,384,2025-10-15 01:04:54,CANCELLED,CENTRAL
1126,175,2025-03-20 10:20:49,SHIPPED,WEST
1127,403,05-10-2025,RETURNED,WEST
1128,400,2025-07-19 13:00:16,RETURNED,CENTRAL
1129,237,2024-03-18 08:16:01,PLACED,NORTH
1130,402,2025-10-16 19:13:54,RETURNED,CENTRAL
1131,331,07-06-2024,PLACED,NORTH
1132,157,2024-01-22 14:34:16,DELIVERED,NORTH
1133,26,2025-07-30 14:12:48,RETURNED,EAST
1134,228,2024-08-18 15:02:12,CANCELLED,WEST
1135,53,01-08-2024,PLACED,NORTH
1136,106,2024-03-27 03:54:48,DELIVERED,NORTH
1137,269,2025-11-25 20:38:31,PLACED,EAST
1138,213,2024-10-30 13:02:38,DELIVERED,WEST
1139,79,2024-06-12 08:12:03,DELIVERED,EAST
1140,462,2025-09-20 00:26:48,SHIPPED,SOUTH
1141,33,2024-04-01 00:53:57,RETURNED,WEST
1142,6,2024-05-03 00:34:16,SHIPPED,NORTH
1143,31,20-02-2025,DELIVERED,SOUTH
1144,374,2024-03-30 03:48:42,PLACED,SOUTH
1145,130,2024-07-26 20:14:56,SHIPPED,NORTH
1146,302,2024-12-28 18:19:35,DELIVERED,CENTRAL
1147,198,2024-07-13 06:04:27,DELIVERED,EAST
1148,106,2025-03-29 07:59:31,DELIVERED,SOUTH
1149,500,2024-12-02 16:29:51,DELIVERED,EAST
1150,111,2025-04-16 16:48:41,SHIPPED,EAST
1151,66,2024-12-15 01:29:10,PLACED,CENTRAL
1152,420,2024-08-15 22:44:36,CANCELLED,CENTRAL
1153,31,2024-03-30 01:13:48,DELIVERED,SOUTH
1154,75,2024-06-16 03:19:24,DELIVERED,EAST
1155,327,18-06-2025,DELIVERED,WEST
1156,330,2025-11-29 01:48:07,PLACED,EAST
1157,540,2024-06-17 21:48:43,SHIPPED,CENTRAL
1158,77,2025-03-21 19:10:24,DELIVERED,WEST
1159,328,2024-06-02 21:47:29,CANCELLED,WEST
1160,,2024-08-01 03:28:29,PLACED,SOUTH
1161,393,2024-07-02 15:13:26,SHIPPED,CENTRAL
1162,473,2024-08-08 20:57:47,RETURNED,NORTH
1163,541,2024-01-31 09:15:15,PLACED,WEST
1164,426,2025-07-15 18:25:32,DELIVERED,EAST
1165,321,2025-01-18 13:26:45,DELIVERED,WEST
1166,125,2025-10-16 20:04:08,DELIVERED,NORTH
1167,11,2024-04-17 18:11:49,DELIVERED,WEST
1168,91,2024-05-28 11:28:29,CANCELLED,CENTRAL
1169,54,2024-07-20 16:55:45,PLACED,NORTH
1170,77,2024-07-23 20:13:48,DELIVERED,WEST
1171,175,2025-12-19 08:36:37,DELIVERED,SOUTH
1172,152,2025-08-07 21:35:11,CANCELLED,WEST
1173,126,2025-02-09 06:22:49,DELIVERED,WEST
1174,330,2025-08-23 03:07:39,SHIPPED,EAST
1175,85,2024-10-01 04:34:39,CANCELLED,SOUTH
1176,77,19-01-2025,PLACED,SOUTH
1177,395,2024-05-25 23:02:05,DELIVERED,CENTRAL
1178,527,2025-10-28 18:49:57,RETURNED,WEST
1179,517,2024-03-23 01:39:14,SHIPPED,EAST
1180,464,2025-11-05 02:03:37,SHIPPED,WEST
1181,285,2024-11-24 15:02:36,DELIVERED,CENTRAL
1182,151,2024-12-24 00:48:27,DELIVERED,SOUTH
1183,,2024-12-23 22:48:26,PLACED,CENTRAL
1184,272,2024-04-01 21:45:36,PLACED,WEST
1185,407,2025-01-25 01:30:26,DELIVERED,WEST
1186,101,2024-02-08 03:55:53,DELIVERED,WEST
1187,194,2024-11-08 18:43:29,SHIPPED,CENTRAL
1188,444,2024-03-25 19:20:51,DELIVERED,NORTH
1189,55,26-11-2025,SHIPPED,NORTH
1190,283,2024-06-24 21:36:49,DELIVERED,WEST
1191,104,2024-06-19 19:00:53,CANCELLED,EAST
1192,176,2025-09-02 07:01:30,DELIVERED,CENTRAL
1193,4,2024-03-14 04:48:31,RETURNED,CENTRAL
1194,313,2025-10-24 04:56:37,SHIPPED,EAST
1195,171,2024-05-25 12:21:10,DELIVERED,NORTH
1196,439,16-09-2024,RETURNED,NORTH
1197,10,2025-04-06 09:03:31,DELIVERED,NORTH
1198,254,2025-01-02 01:18:38,CANCELLED,CENTRAL
1199,298,2025-10-10 20:13:15,DELIVERED,SOUTH
1200,103,2024-08-24 14:11:52,DELIVERED,WEST
