item_id,order_id,product_id,quantity,unit_price,discount_percent
1681,550,108,5,500.35,17.6
1682,213,107,5,12.04,24.2
1683,384,4,4,895.44,23.8
1684,29,13,3,170.02,14.9
1685,159,8,1,782.17,26.5
1686,40,118,1,363.06,88.7
1687,81,114,1,847.52,19.8
1688,379,53,2,232.16,57.8
1689,232,111,2,509.07,13.0
1690,495,118,5,203.95,22.2
1691,666,34,3,556.13,29.6
1692,666,14,2,665.65,46.2
1693,324,98,5,775.76,57.3
1694,794,29,1,272.13,24.5
1695,122,17,4,410.04,24.7
1696,930,111,3,323.53,48.9
1697,766,3,1,457.57,9.0
1698,6,54,3,679.42,0.7
1699,92,70,-3,830.52,25.3
1700,352,77,2,695.62,23.3
1701,613,113,5,34.15,57.2
1702,71,75,2,316.9,20.6
1703,14,22,1,41.46,27.2
1704,679,45,1,106.6,6.8
1705,692,37,1,207.3,15.1
1706,1136,104,2,563.28,7.4
1707,333,38,4,827.63,4.0
1708,1101,4,5,899.84,12.6
1709,552,97,2,792.33,78.0
1710,805,41,5,543.02,5.6
1711,293,32,4,182.29,9.3
1712,762,36,1,348.62,26.0
1713,191,73,4,311.0,2.9
1714,272,24,1,634.18,37.2
1715,821,17,3,428.74,85.3
1716,817,33,2,632.59,12.8
1717,919,104,1,9.04,19.8
1718,1092,116,2,247.08,70.5
1719,129,46,3,322.39,8.1
1720,286,13,1,273.06,1.5
1721,905,63,4,575.75,60.5
1722,260,48,3,774.67,9.3
1723,1117,31,3,567.31,21.0
1724,1106,102,2,663.68,9.1
1725,1112,62,4,445.97,17.2
1726,428,113,2,532.08,12.9
1727,196,46,1,153.51,16.3
1728,594,56,5,303.52,23.5
1729,1080,68,5,158.76,21.0
1730,979,18,2,21.1,11.9
1731,257,85,2,329.36,25.9
1732,654,95,5,355.65,5.2
1733,718,2,5,169.1,19.9
1734,831,22,3,405.26,5.7
1735,516,113,1,86.12,23.8
1736,504,119,3,514.91,1.1
1737,28,78,4,358.0,13.3
1738,276,53,3,827.11,24.8
1739,108,75,2,170.67,8.6
1740,81,3,5,72.01,2.5
1741,450,32,2,487.18,16.0
1742,950,12,5,203.86,20.8
1743,860,3,2,417.96,9.6
1744,576,52,4,748.7,97.6
1745,266,51,5,643.34,0.4
1746,667,30,2,247.88,82.6
1747,301,110,1,189.0,5.9
1748,841,15,-3,236.78,28.9
1749,614,18,1,353.24,81.7
1750,239,118,4,164.92,26.8
1751,1072,47,4,805.39,12.7
1752,427,102,3,166.15,24.6
1753,878,104,3,773.22,55.0
1754,41,12,4,559.65,5.2
1755,375,6,3,506.52,8.0
1756,548,10,2,201.03,23.4
1757,403,65,5,233.7,29.9
1758,339,46,5,335.9,84.2
1759,281,54,1,256.38,5.9
1760,889,94,1,589.29,0.1
1761,695,30,3,565.11,22.3
1762,549,23,3,214.84,18.1
1763,67,75,4,482.6,42.7
1764,625,63,4,664.65,45.6
1765,1071,34,4,50.85,2.5
1766,925,108,3,791.23,41.4
1767,958,17,4,680.74,27.7
1768,138,48,1,469.92,22.4
1769,1170,5,2,410.27,5.0
1770,226,2,3,304.4,19.5
1771,1152,50,-1,330.19,12.9
1772,692,116,2,402.57,17.8
1773,504,28,-2,581.93,0.7
1774,829,61,1,495.45,73.5
1775,862,53,4,820.55,23.3
1776,34,99,5,584.1,6.5
1777,675,87,1,351.55,17.2
1778,419,39,2,628.26,26.1
1779,1032,97,4,26.54,24.0
1780,661,109,-3,574.94,4.2
1781,242,89,3,584.88,22.9
1782,160,70,4,31.62,5.6
1783,126,98,2,522.2,26.9
1784,31,61,5,525.31,15.3
1785,165,87,5,837.79,16.9
1786,858,90,2,696.49,9.0
1787,13,69,3,551.62,58.7
1788,324,4,5,484.33,7.0
1789,179,87,3,275.73,18.0
1790,40,15,5,551.39,0.8
1791,780,77,5,309.28,5.7
1792,754,34,5,150.35,7.0
1793,1050,96,2,731.49,23.5
1794,155,60,1,375.79,27.8
1795,792,82,3,598.67,10.3
1796,1081,75,1,97.15,7.6
1797,1190,118,2,811.62,2.8
1798,4,26,1,107.42,59.9
1799,320,53,1,404.41,3.1
1800,1105,5,1,411.56,15.9
1801,850,71,3,750.47,9.8
1802,62,85,4,136.84,17.4
1803,695,73,4,570.05,41.9
1804,5,55,1,648.71,11.5
1805,226,22,4,355.76,3.3
1806,274,108,-3,112.44,75.7
1807,359,119,3,256.15,80.3
1808,782,81,3,303.94,24.6
1809,993,116,-1,14.8,24.3
1810,293,39,3,197.38,17.6
1811,320,29,2,13.01,8.0
1812,925,52,1,228.68,22.8
1813,2,17,3,221.84,25.3
1814,632,6,2,630.07,15.0
1815,163,90,4,711.85,8.4
1816,34,32,3,757.16,16.4
1817,244,46,5,409.33,15.5
1818,567,92,2,899.16,6.9
1819,79,49,4,545.87,15.9
1820,582,75,3,525.42,14.5
1821,357,18,3,171.47,5.5
1822,842,73,1,348.53,29.0
1823,1166,75,2,803.82,29.6
1824,317,76,5,713.06,7.4
1825,657,97,4,779.32,15.4
1826,1015,58,3,825.15,9.0
1827,506,33,1,473.32,7.5
1828,506,13,5,477.45,76.4
1829,174,20,4,13.81,6.6
1830,610,7,4,837.3,61.7
1831,138,102,2,768.35,21.9
1832,1156,10,1,19.93,17.2
1833,659,20,5,425.72,61.3
1834,891,83,4,270.92,20.0
1835,278,38,3,560.87,4.5
1836,1063,24,2,32.73,29.8
1837,877,78,1,562.03,90.6
1838,821,17,5,846.45,16.4
1839,70,84,3,365.06,0.4
1840,971,85,1,406.47,3.0
1841,1078,56,4,141.88,27.5
1842,595,109,3,226.88,14.7
1843,247,91,2,868.11,14.5
1844,647,109,1,51.39,5.9
1845,348,10,3,60.59,22.7
1846,368,6,3,750.83,17.5
1847,146,76,4,178.07,5.7
1848,377,104,3,251.18,16.5
1849,1,100,4,27.98,16.0
1850,264,100,1,831.09,20.8
1851,964,53,5,68.81,1.0
1852,1142,110,3,85.4,28.8
1853,341,111,3,75.22,5.8
1854,524,5,1,504.72,0.0
1855,710,70,1,292.26,7.8
1856,804,86,5,601.43,1.4
1857,1008,106,1,260.13,26.8
1858,26,92,3,109.92,1.8
1859,510,78,5,138.9,54.0
1860,429,76,2,691.63,1.2
1861,1053,48,5,501.44,8.4
1862,44,85,5,16.14,4.7
1863,693,12,4,257.82,18.0
1864,418,93,4,123.28,19.0
1865,960,39,1,455.31,1.6
1866,885,63,5,504.76,1.3
1867,345,6,1,541.54,16.2
1868,578,111,1,183.72,4.4
1869,799,49,3,485.72,16.8
1870,703,21,2,171.89,59.4
1871,826,5,4,719.85,4.8
1872,38,41,4,611.92,28.6
1873,745,92,4,655.14,1.7
1874,1090,87,2,827.09,2.4
1875,131,38,1,741.47,21.9
1876,1181,35,4,724.5,4.0
1877,835,24,5,341.45,23.2
1878,28,18,1,667.18,3.9
1879,996,105,4,10.31,15.5
1880,100,43,1,357.07,39.6
1881,889,107,-1,120.69,19.2
1882,879,35,5,492.79,86.0
1883,90,76,2,57.54,19.2
1884,294,47,5,239.75,20.0
1885,943,97,4,628.02,25.7
1886,1177,84,4,42.29,16.0
1887,89,18,4,317.19,14.8
1888,605,85,3,883.43,4.1
1889,654,37,5,256.96,32.9
1890,1053,12,1,569.41,54.8
1891,798,45,5,194.17,25.4
1892,677,51,2,780.93,20.6
1893,306,16,4,51.84,11.4
1894,481,104,4,757.12,12.7
1895,917,2,2,683.2,12.2
1896,269,26,1,332.55,2.1
1897,408,88,-2,211.21,28.5
1898,867,64,3,383.81,13.2
1899,127,48,3,275.49,59.1
1900,630,57,1,640.14,22.0
1901,749,28,3,626.48,14.0
1902,112,41,1,517.54,22.8
1903,1075,82,4,394.08,9.0
1904,829,75,3,352.57,23.5
1905,661,92,3,566.35,11.9
1906,15,48,1,695.94,29.8
1907,980,109,1,490.14,0.6
1908,206,73,1,545.11,7.3
1909,389,109,5,630.25,68.3
1910,431,73,4,263.74,86.9
1911,274,42,2,734.85,26.9
1912,943,49,5,589.2,43.9
1913,485,80,2,205.33,10.1
1914,289,6,2,24.41,68.9
1915,1,9,2,209.02,15.5
1916,601,18,3,447.71,59.1
1917,306,114,4,301.6,2.5
1918,551,89,4,56.53,9.7
1919,1165,89,1,185.56,3.7
1920,8,92,3,886.29,15.5
1921,886,81,2,822.68,14.0
1922,448,27,4,798.6,28.8
1923,816,52,4,30.31,0.1
1924,1144,47,4,718.83,9.4
1925,1032,102,3,80.91,19.2
1926,610,94,4,246.87,26.1
1927,970,101,5,154.47,4.1
1928,1166,119,-2,748.21,4.0
1929,830,25,3,572.69,28.3
1930,538,53,3,518.44,59.5
1931,428,14,2,882.94,17.1
1932,993,96,5,638.72,17.9
1933,159,33,5,387.39,18.6
1934,646,105,3,539.51,6.2
1935,854,100,3,198.75,22.2
1936,527,115,2,95.26,17.6
1937,1093,104,1,299.94,93.3
1938,467,33,-3,70.54,13.1
1939,335,18,5,875.09,9.1
1940,1020,39,2,310.2,22.4
1941,1007,9,5,476.09,3.9
1942,923,68,4,56.74,29.2
1943,595,9,1,349.06,73.1
1944,524,74,4,278.82,17.2
1945,1099,112,4,26.93,15.5
1946,909,80,4,177.55,7.2
1947,8,110,4,142.98,3.6
1948,1113,8,2,378.38,4.0
1949,203,54,3,660.55,12.2
1950,569,43,5,852.58,22.5
1951,735,114,1,892.12,47.0
1952,563,1,-2,473.78,23.6
1953,850,104,2,265.6,7.1
1954,784,46,1,142.75,25.8
1955,533,9,5,552.4,0.1
1956,414,26,5,898.31,77.6
1957,652,106,1,658.52,28.7
1958,837,25,5,271.98,4.6
1959,435,66,1,160.16,10.0
1960,100,70,5,204.89,23.3
1961,570,96,3,602.84,77.0
1962,136,106,5,438.89,24.6
1963,1180,113,3,306.29,26.9
1964,430,47,3,476.33,91.4
1965,951,27,4,677.85,29.6
1966,30,74,2,517.87,26.6
1967,1198,107,5,45.42,13.0
1968,346,92,3,136.69,25.7
1969,478,12,5,542.42,10.0
1970,575,79,1,424.44,4.6
1971,466,13,4,600.16,16.0
1972,943,47,1,592.39,89.9
1973,548,117,2,185.31,22.6
1974,265,108,5,787.04,24.2
1975,567,14,2,224.0,5.0
1976,880,4,3,651.7,18.7
1977,574,22,4,266.82,3.0
1978,909,25,4,365.56,6.4
1979,178,48,5,831.37,2.7
1980,1108,65,2,798.29,24.7
1981,1154,40,5,536.38,42.0
1982,313,31,2,201.96,13.5
1983,1030,75,-1,796.09,67.9
1984,1174,8,4,288.14,79.9
1985,1111,81,1,605.63,24.3
1986,915,75,3,68.19,12.6
1987,643,41,5,74.27,25.9
1988,1108,80,4,675.31,2.0
1989,1195,9,5,56.98,11.1
1990,800,22,5,193.04,51.2
1991,842,27,2,863.74,12.0
1992,310,31,1,166.46,23.6
1993,58,81,1,494.73,3.0
1994,1162,83,5,581.0,23.5
1995,202,66,1,585.73,27.5
1996,795,92,5,37.8,45.5
1997,271,29,2,532.58,55.3
1998,474,29,5,598.16,19.8
1999,931,118,3,44.59,13.8
2000,848,111,2,896.91,35.4
2001,914,2,4,216.33,17.1
2002,447,13,3,570.75,23.0
2003,902,87,3,118.65,47.8
2004,456,67,3,240.75,29.5
2005,1101,27,1,283.67,14.5
2006,106,84,1,678.53,29.3
2007,661,109,4,484.5,9.7
2008,806,105,5,543.56,17.5
2009,897,113,5,404.54,88.2
2010,476,82,3,324.66,7.9
2011,969,74,1,823.91,24.6
2012,867,93,3,733.89,21.8
2013,276,79,2,683.75,6.2
2014,244,46,4,332.62,4.8
2015,302,85,1,460.59,23.2
2016,427,91,5,747.73,11.0
2017,624,83,2,207.84,11.3
2018,764,9,3,486.1,23.9
2019,50,60,3,266.02,14.1
2020,522,50,1,314.11,10.7
2021,581,84,4,244.62,27.9
2022,236,55,1,306.32,26.9
2023,158,66,4,510.27,83.4
2024,588,115,2,710.02,27.3
2025,983,50,1,636.18,56.2
2026,998,104,1,663.67,81.0
2027,257,69,2,874.13,0.9
2028,311,55,3,872.47,17.3
2029,1199,50,2,109.33,12.5
2030,927,59,4,891.0,28.6
2031,4,18,4,824.17,81.1
2032,66,18,2,124.61,6.6
2033,1115,6,2,654.05,16.6
2034,863,63,1,88.94,18.4
2035,671,20,3,733.76,29.4
2036,337,28,3,61.09,11.9
2037,739,56,2,782.36,1.6
2038,1126,50,2,344.75,58.5
2039,731,95,4,804.8,10.7
2040,324,82,4,341.19,24.4
2041,612,78,2,834.93,27.6
2042,1122,42,-1,669.94,1.9
2043,427,107,3,702.64,7.7
2044,1126,52,2,482.43,17.2
2045,616,61,2,64.16,8.3
2046,172,48,3,524.33,35.8
2047,235,34,5,414.9,17.7
2048,649,28,1,264.11,8.6
2049,903,64,4,89.81,69.8
2050,766,65,1,652.16,29.0
2051,176,40,1,295.49,7.5
2052,888,62,2,570.02,0.4
2053,1124,10,1,45.58,18.9
2054,656,55,3,686.08,12.2
2055,1123,84,2,778.03,19.7
2056,501,119,1,338.2,70.7
2057,402,2,1,170.29,95.9
2058,885,112,3,819.41,32.6
2059,283,22,1,90.77,0.8
2060,838,62,3,72.47,17.7
2061,291,3,4,384.85,84.9
2062,1064,19,2,253.7,32.0
2063,268,24,1,338.33,2.8
2064,95,109,2,234.14,6.7
2065,207,25,2,330.44,28.7
2066,240,102,2,660.98,83.2
2067,844,87,2,198.84,40.0
2068,611,79,1,160.07,12.9
2069,396,35,1,658.07,10.7
2070,896,97,4,564.47,7.3
2071,1174,71,3,163.73,7.0
2072,829,107,3,621.08,29.5
2073,828,48,5,763.12,76.4
2074,799,21,2,785.74,18.6
2075,854,54,3,428.1,6.6
2076,829,109,3,147.53,23.3
2077,555,119,4,649.11,10.1
2078,1150,75,4,118.92,23.0
2079,1130,114,2,142.92,91.1
2080,796,64,2,271.54,2.5
2081,938,111,4,856.06,16.4
2082,460,42,3,372.69,22.5
2083,505,86,4,707.39,16.2
2084,607,73,2,556.24,22.8
2085,159,54,2,608.06,3.0
2086,1056,84,4,84.1,49.7
2087,427,61,1,427.02,83.0
2088,9,13,5,384.13,16.6
2089,40,72,4,660.06,3.5
2090,251,37,2,534.98,77.3
2091,813,24,3,755.3,29.7
2092,337,50,3,313.3,27.5
2093,392,77,2,674.51,24.2
2094,616,2,5,239.73,2.4
2095,225,24,4,648.15,2.7
2096,840,58,1,373.47,6.7
2097,674,29,1,98.87,5.1
2098,1170,4,2,513.08,58.5
2099,167,25,3,875.0,91.8
2100,859,107,2,861.51,79.5
2101,577,6,5,718.44,72.8
2102,146,111,5,198.78,25.1
2103,1115,12,1,877.91,21.3
2104,171,99,-2,592.26,26.8
2105,80,20,4,768.63,12.1
2106,1115,5,1,789.17,7.4
2107,296,16,2,235.75,28.0
2108,620,71,2,896.79,19.7
2109,872,8,5,886.01,83.7
2110,205,27,4,57.59,14.4
2111,177,102,2,789.83,2.9
2112,634,119,1,896.74,13.9
2113,9,21,5,502.3,8.7
2114,245,17,4,766.72,13.7
2115,993,120,5,195.75,25.5
2116,755,63,4,172.83,55.4
2117,164,5,4,274.99,19.7
2118,777,16,3,156.54,3.6
2119,582,113,2,78.75,9.9
2120,842,77,2,352.74,7.6
2121,706,44,3,162.07,22.2
2122,154,1,3,258.28,2.0
2123,956,75,5,251.95,27.3
2124,873,50,5,515.34,6.6
2125,120,4,5,891.42,10.2
2126,925,45,4,191.35,15.1
2127,299,110,4,576.15,15.6
2128,828,18,3,367.56,38.3
2129,17,61,-1,79.29,19.6
2130,563,15,1,888.21,19.4
2131,863,111,1,709.77,23.3
2132,211,113,-3,882.52,16.2
2133,121,87,1,439.85,0.2
2134,835,22,1,113.93,19.8
2135,287,30,2,166.98,8.5
2136,1098,36,2,475.78,18.2
2137,609,5,-1,39.92,8.0
2138,238,30,1,635.56,10.4
2139,61,106,3,178.84,28.3
2140,299,22,5,534.88,0.2
2141,895,38,3,861.07,1.2
2142,952,68,2,834.34,7.3
2143,615,14,3,222.11,33.3
2144,259,101,1,837.2,47.0
2145,840,103,2,497.79,64.2
2146,1138,119,1,350.05,14.9
2147,1146,83,1,607.95,55.8
2148,237,86,2,742.4,27.1
2149,911,33,2,740.71,17.3
2150,654,105,3,862.25,23.5
2151,1172,40,1,492.53,57.6
2152,2,107,4,511.96,29.8
2153,314,67,5,389.09,21.8
2154,796,43,2,214.01,11.1
2155,89,11,2,402.52,22.3
2156,1148,9,5,57.43,19.1
2157,1049,36,4,556.29,61.3
2158,815,38,4,697.62,27.3
2159,662,103,1,480.7,7.2
2160,289,116,2,274.83,3.2
2161,164,59,3,104.0,7.4
2162,816,77,5,307.54,25.4
2163,1198,119,-1,751.52,11.4
2164,333,36,4,59.98,6.4
2165,296,80,5,265.55,22.2
2166,170,42,2,475.2,28.0
2167,287,78,2,814.81,18.0
2168,907,21,3,856.39,24.9
2169,55,39,4,489.71,27.2
2170,736,88,2,810.36,6.3
2171,11,51,2,738.37,29.1
2172,249,108,2,452.6,23.4
2173,734,1,1,379.1,1.5
2174,1181,31,2,339.44,60.4
2175,174,78,1,583.28,58.2
2176,700,56,2,169.86,21.5
2177,576,90,5,667.27,18.0
2178,6,94,5,731.65,0.0
2179,705,94,2,127.36,96.2
2180,960,60,5,692.7,37.7
2181,904,94,2,402.32,3.5
2182,606,97,5,630.87,8.0
2183,925,64,4,641.79,10.3
2184,965,83,4,64.87,57.5
2185,1135,12,3,431.73,66.2
2186,123,20,1,609.28,18.8
2187,905,4,4,571.19,24.6
2188,310,26,1,487.54,2.1
2189,283,49,5,649.81,11.0
2190,452,117,1,261.03,31.2
2191,45,6,-3,224.13,23.2
2192,504,73,5,817.54,24.3
2193,150,27,4,313.4,15.1
2194,779,49,2,873.95,16.1
2195,529,14,5,185.53,12.4
2196,1168,10,3,806.49,4.2
2197,194,13,1,734.0,4.9
2198,877,51,4,403.38,6.6
2199,756,9,4,168.86,94.3
2200,452,104,4,855.41,11.8
2201,791,79,4,237.86,8.8
2202,873,21,5,262.74,3.6
2203,629,53,3,10.2,3.9
2204,1163,54,5,836.28,4.3
2205,112,111,2,676.87,21.3
2206,368,77,3,633.43,17.5
2207,442,33,3,780.49,57.6
2208,617,56,3,811.43,78.7
2209,600,115,5,885.65,25.6
2210,13,37,4,652.12,26.3
2211,766,15,3,629.81,2.4
2212,472,84,2,88.78,20.4
2213,295,100,4,582.37,20.8
2214,1163,90,3,62.31,14.6
2215,912,2,4,568.98,25.5
2216,1066,55,1,65.29,79.4
2217,311,4,1,802.75,15.5
2218,1031,118,4,736.31,26.1
2219,417,27,2,383.46,17.3
2220,47,102,5,546.7,22.2
2221,176,90,1,767.38,7.6
2222,586,115,5,124.11,11.1
2223,859,36,1,106.78,26.2
2224,757,98,5,837.82,24.7
2225,2,10,3,266.14,34.5
2226,1087,92,1,489.1,95.2
2227,1044,74,1,260.83,1.8
2228,126,35,3,368.07,10.2
2229,438,107,5,572.7,51.5
2230,445,62,3,320.28,4.2
2231,25,14,5,838.6,13.4
2232,998,108,5,239.73,92.7
2233,77,20,1,367.29,20.8
2234,419,62,4,88.6,27.8
2235,869,103,4,105.98,14.1
2236,790,57,5,185.76,41.4
2237,976,112,3,779.03,29.4
2238,425,48,3,581.04,34.8
2239,671,57,5,335.81,7.2
2240,507,75,5,150.97,40.0
2241,291,13,4,304.96,68.1
2242,1105,105,4,387.84,26.1
2243,9,105,2,10.78,10.2
2244,323,116,2,433.7,17.8
2245,455,33,3,730.85,4.9
2246,258,112,3,386.69,0.1
2247,1115,60,1,483.98,14.2
2248,17,82,2,502.24,5.0
2249,991,102,4,828.27,3.5
2250,1027,38,2,625.5,15.1
2251,799,26,-3,60.02,2.5
2252,150,7,3,131.03,29.0
2253,444,114,1,317.17,25.5
2254,916,61,5,751.63,27.1
2255,247,87,4,101.96,18.3
2256,717,99,4,369.01,60.9
2257,774,68,2,262.38,1.7
2258,751,20,3,850.75,11.4
2259,747,26,5,184.26,3.8
2260,181,75,3,223.27,0.4
2261,44,47,4,606.23,22.9
2262,686,64,5,107.29,9.9
2263,197,6,2,380.06,3.3
2264,822,45,2,604.14,27.3
2265,934,111,2,202.49,50.0
2266,424,46,1,542.11,57.0
2267,967,73,3,349.04,21.3
2268,847,82,3,612.51,15.6
2269,426,12,4,624.94,12.2
2270,748,19,2,282.79,7.9
2271,341,93,2,264.64,3.4
2272,290,3,1,82.29,11.3
2273,36,41,1,505.73,6.3
2274,294,64,4,859.15,5.7
2275,406,31,4,761.29,11.4
2276,412,104,-1,55.89,5.2
2277,481,9,5,106.99,94.1
2278,1089,6,2,305.65,1.9
2279,1114,113,2,564.37,74.0
2280,102,119,2,571.85,2.7
2281,856,51,1,463.1,4.2
2282,281,87,5,64.77,26.0
2283,1172,39,3,693.35,26.2
2284,452,10,1,37.52,16.5
2285,435,87,2,12.49,14.9
2286,416,78,5,264.74,55.8
2287,256,96,4,547.73,12.2
2288,730,83,-3,97.94,12.8
2289,202,66,4,783.41,53.1
2290,444,53,4,492.55,20.0
2291,51,12,4,791.79,4.8
2292,823,23,2,385.48,15.4
2293,1055,2,2,405.55,28.5
2294,666,22,5,610.0,29.0
2295,2,60,5,221.44,16.1
2296,278,42,4,434.84,32.3
2297,1016,49,5,755.55,11.1
2298,1090,4,1,827.02,8.7
2299,903,14,4,300.05,5.7
2300,144,106,3,781.33,2.8
2301,1092,57,1,758.15,12.9
2302,115,112,1,8.9,7.9
2303,371,67,5,752.57,19.2
2304,102,81,1,697.68,0.5
2305,209,94,3,572.09,50.7
2306,74,64,5,680.04,66.2
2307,706,20,2,208.22,60.5
2308,244,82,4,155.49,78.2
2309,1021,82,2,732.09,27.1
2310,868,18,5,408.85,94.5
2311,591,4,3,447.86,2.8
2312,568,40,5,333.89,23.3
2313,1016,33,4,490.76,6.2
2314,623,33,2,232.68,8.4
2315,879,115,5,598.08,27.8
2316,1053,26,3,458.48,16.8
2317,469,85,3,591.15,18.9
2318,853,107,4,880.88,15.5
2319,493,20,-3,731.21,15.7
2320,10,119,5,265.2,88.4
2321,837,99,5,200.51,7.6
2322,500,112,4,897.15,26.0
2323,65,46,-3,712.45,1.8
2324,66,77,3,363.8,82.3
2325,105,59,2,826.4,22.8
2326,1162,6,4,208.41,27.2
2327,645,35,3,601.92,0.1
2328,1152,119,-2,128.25,10.5
2329,726,5,1,273.41,19.7
2330,1152,13,3,208.14,90.9
2331,543,99,2,742.81,18.6
2332,678,25,1,104.95,35.3
2333,60,36,2,363.99,46.1
2334,542,20,4,815.97,10.3
2335,105,68,2,478.03,20.3
2336,714,38,1,237.29,29.3
2337,166,75,1,75.16,27.7
2338,705,107,2,621.33,27.7
2339,856,18,5,761.45,6.0
2340,906,33,2,762.04,24.9
2341,768,55,2,686.14,10.2
2342,869,4,5,111.08,19.7
2343,804,21,-3,839.95,7.0
2344,884,31,-1,831.04,28.5
2345,893,96,1,283.13,33.0
2346,1106,19,2,823.37,12.6
2347,467,87,2,857.28,78.2
2348,1088,118,1,281.18,28.1
2349,598,84,2,335.52,12.0
2350,751,6,2,499.91,7.1
2351,505,33,3,691.56,14.0
2352,131,15,3,533.47,18.9
2353,398,115,2,583.97,88.3
2354,763,29,1,798.51,25.7
2355,1199,62,1,292.02,20.5
2356,235,87,5,118.22,28.8
2357,132,117,2,460.76,4.2
2358,171,96,5,442.81,4.7
2359,201,76,4,512.64,32.2
2360,447,87,4,106.95,13.7
2361,1053,88,1,400.65,85.0
2362,166,48,1,232.59,0.3
2363,364,1,4,669.45,16.8
2364,1137,79,2,671.57,10.4
2365,114,22,5,362.79,1.4
2366,98,35,-3,710.87,68.5
2367,941,87,1,485.14,7.2
2368,869,70,1,72.59,54.9
2369,271,58,1,784.86,7.3
2370,576,49,5,282.9,9.9
2371,1097,85,3,717.5,77.1
2372,404,88,4,473.06,19.1
2373,456,54,2,486.04,20.4
2374,981,32,5,16.3,17.8
2375,628,83,4,169.85,35.4
2376,166,33,1,703.59,27.4
2377,936,15,3,506.76,0.8
2378,1092,108,1,166.37,15.9
2379,166,98,5,679.36,24.0
2380,623,47,3,381.18,18.5
2381,705,44,1,542.04,15.0
2382,484,57,1,620.85,15.0
2383,290,109,5,322.17,74.2
2384,782,119,5,200.79,36.3
2385,425,59,5,762.23,22.4
2386,96,22,2,620.21,22.8
2387,592,86,1,275.22,26.6
2388,361,64,2,5.76,3.3
2389,937,54,3,160.83,11.2
2390,606,66,5,360.12,12.6
2391,852,34,3,352.53,29.3
2392,794,76,4,834.64,55.1
2393,474,1,-3,201.8,27.6
2394,467,52,1,690.13,5.4
2395,297,100,5,106.69,14.5
2396,119,50,2,255.74,26.4
2397,773,96,2,523.21,45.2
2398,263,66,4,116.05,8.8
2399,234,58,4,588.54,14.4
2400,918,68,5,592.27,14.3
2401,584,75,5,542.24,27.9
2402,277,14,1,254.85,23.7
2403,856,46,1,499.84,3.1
2404,20,56,2,570.5,28.7
2405,642,53,1,893.87,9.4
2406,945,47,4,737.09,22.6
2407,212,54,5,372.42,16.8
2408,146,12,2,475.37,17.7
2409,1190,114,4,479.71,20.9
2410,234,98,1,452.13,14.8
2411,387,102,2,107.85,98.4
2412,399,54,2,73.81,15.8
2413,549,75,1,282.87,1.7
2414,976,87,3,676.01,23.3
2415,1032,29,4,813.91,7.0
2416,1123,98,2,436.24,73.3
2417,316,19,3,99.73,2.1
2418,378,42,1,568.27,27.1
2419,521,107,4,808.74,3.2
2420,374,91,1,113.76,7.0
2421,535,46,2,652.38,9.6
2422,193,41,1,544.78,77.2
2423,964,77,3,698.78,19.5
2424,878,90,3,794.33,13.9
2425,569,118,5,886.82,26.0
2426,221,59,2,299.12,27.8
2427,858,52,1,790.22,62.2
2428,394,120,1,433.01,47.9
2429,464,91,1,637.18,13.3
2430,352,83,3,89.18,26.4
2431,471,104,4,607.97,73.4
2432,889,41,1,89.26,19.5
2433,635,38,3,685.9,25.6
2434,319,86,1,145.82,80.9
2435,754,1,3,398.1,26.8
2436,187,16,5,386.09,33.6
2437,562,2,5,260.08,10.5
2438,1105,80,2,423.37,24.9
2439,275,39,1,617.52,15.3
2440,367,50,1,29.31,38.3
2441,548,24,5,891.12,95.7
2442,496,62,4,392.34,30.0
2443,355,100,3,214.19,2.8
2444,513,12,5,705.28,67.7
2445,473,101,2,256.0,4.5
2446,5,49,2,463.59,41.0
2447,413,104,5,487.22,23.8
2448,428,61,5,346.22,7.6
2449,77,65,3,731.68,24.9
2450,1152,23,5,850.52,10.3
2451,922,35,1,521.97,29.2
2452,1146,82,5,727.23,18.3
2453,983,108,1,227.62,27.1
2454,865,37,3,542.84,14.1
2455,673,6,1,723.3,0.1
2456,697,36,5,854.84,27.5
2457,584,95,4,601.93,13.0
2458,922,76,5,236.1,70.1
2459,938,90,1,785.6,13.0
2460,106,11,5,399.08,2.6
2461,441,103,4,96.85,24.9
2462,858,56,1,589.09,72.8
2463,866,3,4,444.8,56.3
2464,371,27,2,872.84,26.6
2465,891,74,1,795.23,8.3
2466,35,83,4,370.63,23.7
2467,470,63,1,126.46,27.0
2468,365,102,1,427.11,17.6
2469,679,103,3,863.27,9.9
2470,493,69,4,387.91,37.6
2471,617,66,1,568.12,7.5
2472,589,74,4,774.21,20.1
2473,402,42,2,21.96,0.7
2474,163,109,4,496.6,10.0
2475,427,1,5,774.39,86.8
2476,1003,59,4,684.29,21.6
2477,671,54,2,673.89,30.4
2478,577,28,3,365.65,11.3
2479,501,30,1,608.47,22.2
2480,901,87,4,644.09,1.4
2481,451,108,4,274.8,13.8
2482,877,23,2,352.37,13.3
2483,642,90,5,812.05,26.6
2484,1001,105,4,869.74,18.4
2485,588,84,3,756.18,4.2
2486,726,109,4,709.55,26.1
2487,492,61,4,504.03,26.5
2488,308,3,4,382.02,9.2
2489,912,45,1,73.05,23.0
2490,426,8,1,710.95,1.4
2491,569,95,4,338.48,15.2
2492,496,96,3,312.35,28.8
2493,684,84,3,225.17,27.4
